Id,SalePrice
2734,158599.78098521353
2735,139761.29202933656
2736,144672.12948315713
2737,121412.78187932879
2738,134735.02557055835
2739,155393.52339975888
2740,130617.15149097139
2741,148166.86061986865
2742,159212.35024382817
2743,157067.1192734792
2744,163043.93841329296
2745,151589.0483811481
2746,137071.99339298578
2747,157122.9521020782
2748,131504.29682798285
2749,132243.88041513323
2750,130037.8221944132
2751,130849.64660180944
2752,170829.31932523323
2753,138772.13404545403
2754,194717.23243084073
2755,134740.1737901047
2756,101911.690180315
2757,83515.46572487036
2758,98109.95621960201
2759,155387.0720466286
2760,116648.78881979674
2761,147075.69196182303
2762,146265.36671532778
2763,167594.25797452583
2764,142717.5079433285
2765,245314.49106243232
2766,129101.23792664737
2767,86235.28974557288
2768,116929.89292918386
2769,130570.93289738323
2770,136343.09450985995
2771,119055.38320079005
2772,109584.65691378398
2773,153469.14019672718
2774,128059.06684190905
2775,118252.66053368132
2776,145975.69365638454
2777,140415.59968352172
2778,110660.4603011774
2779,121646.18952602625
2780,100996.92895384452
2781,96776.34033768563
2782,101582.9127265218
2783,103276.55306563799
2784,121044.46148902243
2785,136193.48665186355
2786,77259.87607637294
2787,114038.194027026
2788,84504.27653222858
2789,156186.4826033712
2790,97069.33623814571
2791,111507.54551627455
2792,68388.23238759882
2793,138461.55534542448
2794,97637.85024240502
2795,116311.36497224138
2796,89711.46062997117
2797,167919.07670796162
2798,89618.31056147172
2799,108109.17102365971
2800,76343.72949872754
2801,100735.05005810589
2802,126302.87710046936
2803,142313.45646168655
2804,121755.19458765523
2805,94812.33267942334
2806,97311.1059938222
2807,148987.34837730316
2808,140971.77899467692
2809,128283.27035219209
2810,124184.02837271588
2811,142502.80405667622
2812,144253.95011667503
2813,150738.89363367693
2814,150585.43211887247
2815,89564.55972765338
2816,215492.41280195164
2817,160474.50406257698
2818,130781.68577500022
2819,190966.9038184132
2820,140103.14124476255
2821,110200.39039746906
2822,168018.1132515956
2823,261836.07830946334
2824,157849.0343568354
2825,130396.88674003205
2826,128501.72455235929
2827,125789.70390052829
2828,226638.42115498718
2829,190446.6473017112
2830,212656.93054187825
2831,187018.5808550545
2832,249248.09575071267
2833,272374.39151607145
2834,214044.90731926766
2835,239660.05285344232
2836,190104.03937278248
2837,163588.45843820993
2838,150357.33075271145
2839,179691.22539608635
2840,198371.88515724166
2841,205223.4149596929
2842,233798.87762716247
2843,160014.6216759654
2844,165116.91642128094
2845,137737.49699385808
2846,207833.0930171842
2847,210182.2106061433
2848,216139.84079076574
2849,193870.94270840098
2850,277397.66646777233
2851,213392.59022037475
2852,237119.6762780228
2853,241945.56048468876
2854,158585.29089034078
2855,202740.9262013743
2856,199876.50705309777
2857,189553.20349899825
2858,206463.47206628442
2859,120572.5630173684
2860,117228.75376916963
2861,117756.47038776487
2862,179035.27301090208
2863,120348.66339389894
2864,214083.84008900492
2865,136840.07702608177
2866,144990.96430348477
2867,104466.98596615737
2868,107057.6472164842
2869,106934.78065293099
2870,129083.39779684182
2871,93047.05023659933
2872,67406.43615595993
2873,104661.76443388092
2874,117997.08104634135
2875,118732.13988981518
2876,168252.91708515608
2877,144654.34080396555
2878,165439.26320818375
2879,133428.89466529165
2880,107759.74512272658
2881,149014.40265723295
2882,175155.06722569343
2883,199387.98690430602
2884,195696.6205732718
2885,183520.83396666145
2886,221062.67706940474
2887,93822.18325201166
2888,133639.0061338039
2889,64539.14067473533
2890,80699.69596250575
2891,123348.5984782306
2892,56220.05425788409
2893,85121.41112830762
2894,71487.58008902868
2895,282311.944946848
2896,254609.1773425109
2897,188145.08275062597
2898,149542.02826973534
2899,188825.0913068577
2900,151996.73717973923
2901,207955.10010149147
2902,208250.38193331353
2903,324646.2710663701
2904,352808.9545560277
2905,88291.82658891176
2906,189962.93007835592
2907,111026.71907087401
2908,135683.4368314984
2909,150419.71042315054
2910,86270.80501218805
2911,90780.9747609423
2912,148291.62114474483
2913,90695.90661430755
2914,81520.74417075553
2915,86963.23597068465
2916,88353.92641900899
2917,156750.1030567753
2918,118543.74211936885
2919,214226.72500035705
